time,amzn,aapl,fb,sp500,nasdaq,fdn,ivw,iyw,AI,android,android vr,apple,enterprise software,gmail,google glass,google news,google play,IaaS,pixel,self-driving car,uber,youtube
2016-02-09,-0.020737222069087347,-0.0006249181721615926,-0.0077322766947713895,-0.004868985198315023,-0.016624227137380654,-0.029632039729297288,0.01639710954089102,-0.015533808376639202,0.09504714245049106,-0.014781500451855445,0.029317807338734125,0.01605571896771707,-0.08531733597800162,0.11422081904065129,0.026863467773966532,-0.028747667458898674,-0.08942405504982753,0.04367921502361438,-0.011725861179049613,-0.053481505269520446,-0.015744495800759317,-0.03393337141485442
2016-02-10,0.02892208117280215,-0.022501512552736358,0.05375795238115377,-0.0013854111154372184,0.01644661351764576,0.04574755450116186,0.0191279286834658,0.0060620335923000646,0.09504714245049084,-0.014781500451854113,0.02931780733873346,0.016055718967715404,-0.08531733597800165,0.11422081904065107,0.026863467773968086,-0.028747667458895787,-0.0894240550498322,0.04367921502361438,-0.011725861179049613,-0.053481505269520224,-0.015744495800761538,-0.03393337141485797
2016-02-11,0.04587636904297021,-0.017813926592686657,0.03350683918184871,-0.09017677036877414,-0.018575814396967427,0.03275125379210042,-0.04918827995131281,-0.004925530758702834,0.09504714245048784,-0.01478150045185389,0.02931780733873368,0.016055718967715293,-0.08531733597800373,0.11422081904065129,0.026863467773966532,-0.028747667458895787,-0.08942405504983064,0.04367921502361283,-0.011725861179049835,-0.053481505269520335,-0.015744495800760205,-0.03393337141485442
2016-02-12,0.011211101229168463,0.009063021990016074,0.0036819804138292778,0.14132191337725963,0.07837321519523277,0.0426285483824973,0.0890865243283061,0.046601425129917384,0.09504714245049084,-0.014781500451854113,0.02931780733873368,0.016055718967716293,-0.08531733597800162,0.11422081904065107,0.026863467773968086,-0.028747667458895787,-0.08942405504983064,0.04367921502361438,-0.011725861179049613,-0.05348150526952056,-0.015744495800760205,-0.03393337141485775
2016-02-13,0.012053717807381181,0.0207046165337208,-0.0036820632600458314,0.030481062430319783,0.02729541118903378,0.022743890143100964,0.026234042883127806,0.01875427462995094,0.09504714245049095,-0.014781500451855445,0.029317807338734014,0.016055718967714516,-0.08531733597800167,0.11422081904065129,0.026863467773966532,-0.028747667458898674,-0.08942405504982909,0.04367921502361438,-0.011725861179049613,-0.053481505269520335,-0.015744495800761982,-0.03393337141485442
2016-02-14,0.012053717807381625,0.0207046165337208,-0.0036820632600456094,0.030481062430320005,0.027295411189034002,0.022743890143100964,0.026234042883127584,0.018754274629950718,0.09504714245049095,-0.014781500451854113,0.02931780733873357,0.01605571896771707,-0.08531733597800162,0.11422081904065107,0.026863467773968086,-0.028747667458895787,-0.08942405504983064,0.04367921502361427,-0.01172586117904939,-0.05348150526952056,-0.01574449580076065,-0.03393337141485442
2016-02-15,0.012053717807381181,0.0207046165337208,-0.0036820632600453873,0.030481062430318895,0.027295411189032892,0.022743890143100964,0.02623404288312714,0.018754274629951606,0.0950471424504909,0.0,0.04397671100810052,0.0,0.12797600396700354,-0.016317259862949518,0.06715866943491777,0.0,0.04471202752491532,-0.13103764507084303,0.01172586117904939,0.14261734738538778,0.11021147060532588,0.03393337141485442
2016-02-16,0.012053717807381181,0.0207046165337208,-0.0036820632600460534,0.030481062430319783,0.02729541118903378,0.022743890143100964,0.026234042883127584,0.018754274629950718,0.0950471424504909,0.0,0.043976711008100744,0.0,0.12797600396700137,-0.01631725986294974,0.06715866943491933,0.0,0.04471202752491532,-0.1310376450708416,0.011725861179049613,0.14261734738538745,0.11021147060532588,0.03393337141485442
2016-02-17,0.04470711966919749,0.04625282890705873,0.13218559328912782,0.12366627823664333,0.10879338583715392,0.09929332611045227,0.10657556632808785,0.08941355086160696,0.09504714245049409,0.0,0.04397671100810041,0.0,0.12797600396700348,-0.016317259862951294,0.067158669434918,0.0,0.04471202752491532,-0.13103764507084303,0.011725861179049613,0.14261734738538812,0.11021147060532543,0.03393337141485775
2016-02-18,-0.03129490123221723,-0.05812887759705987,-0.06369938786779095,-0.03558767479389924,-0.05159088103063936,-0.03171153309984409,-0.04208335134606944,-0.02311108858936195,0.09504714245048147,0.0,0.043976711008100855,0.0,0.1279760039670035,-0.01631725986294974,0.06715866943491933,0.0,0.04471202752491377,-0.1310376450708417,0.011725861179049835,0.142617347385388,0.11021147060532588,0.03393337141485442
2016-02-19,0.03404627366891755,-0.0068756619451366685,0.04050255778347589,-0.00019764046894676923,0.01873122686873674,0.02547326093234248,0.016396206230859134,0.010987913387875192,0.09504714245049407,0.0,0.04397671100810041,0.0,0.1279760039670035,-0.016317259862951294,0.06715866943491777,0.0,0.04471202752491532,-0.13103764507084303,0.011725861179049613,0.14261734738538767,0.11021147060532588,0.03393337141485797
2016-02-20,0.02819984797157371,0.00875076358414506,0.03178844910144907,0.03657732334312125,0.024464509105700083,0.022873785914920175,0.025505353971132294,0.0170490291424783,0.09504714245049092,0.0,0.04397671100810052,0.0,0.12797600396700137,-0.01631725986294974,0.06715866943492044,0.0,0.04471202752491532,-0.13103764507084148,0.011725861179049613,0.14261734738538767,0.11021147060532566,0.03393337141485442
2016-02-21,0.028199847971574155,0.00875076358414506,0.031788449101448624,0.03657732334312214,0.024464509105698973,0.022873785914920175,0.025505353971131628,0.017049029142477856,0.09504714245049092,0.0,0.043976711008100744,0.0,0.12797600396700354,-0.01631725986294974,0.06715866943491688,0.0,0.04471202752491532,-0.13103764507084303,0.011725861179049613,0.1426173473853877,0.11021147060532566,0.03393337141485442
2016-02-22,0.02819984797157371,0.008750763584144838,0.03178844910144907,0.03657732334312125,0.024464509105700083,0.022873785914920175,0.025505353971132516,0.017049029142478522,-0.06336476163366483,-0.029563000903709558,0.01465890366936684,-0.01605571896771707,0.0,0.03263451972589948,-0.06715866943491688,0.028747667458895787,-0.07452004587485783,-0.02911947668240944,-0.011725861179049613,0.4278520421561631,-0.12595596640608764,-0.06786674282970884
2016-02-23,-0.022559893508899753,-0.06844248441434231,-0.0625951030361831,-0.09591653033014058,-0.07433628926738156,-0.05562484909156007,-0.06503922566369025,-0.0716070470727701,-0.06336476163365534,-0.029563000903708003,0.01465890366936684,-0.016055718967714516,0.0,0.032634519725901034,-0.06715866943492044,0.028747667458898674,-0.07452004587485939,-0.029119476682409218,-0.011725861179049613,0.4278520421561631,-0.1259559664060852,-0.06786674282971239
2016-02-24,0.00378282758963433,0.044065729204072035,0.05228509393864966,0.033766878276229706,0.0432841816187195,0.030151796103356165,0.031153582234910493,0.035993768021974626,-0.06336476163366167,-0.029563000903709558,0.01465890366936673,-0.016055718967716293,0.0,0.032634519725901034,-0.06715866943491777,0.028747667458895787,-0.07452004587485783,-0.029119476682410106,-0.011725861179049613,0.42785204215616346,-0.1259559664060872,-0.06786674282971217
2016-02-25,0.003817458412332053,0.020626204809728543,0.043816553715057216,0.08669270937945917,0.043905830396794965,0.0488669765081029,0.07214370261391734,0.04660084340179904,-0.0633647616336585,-0.029563000903708003,0.014658903669367174,-0.016055718967715293,0.0,0.03263451972589926,-0.06715866943491933,0.028747667458895787,-0.07452004587485939,-0.029119476682410106,-0.011725861179049835,0.42785204215616357,-0.12595596640608608,-0.06786674282970884
2016-02-26,0.0002749694200203656,0.004688074101099282,-0.005523154723446888,-0.014448461611815233,0.009171483974877992,0.032231081529764394,-0.01639581103272003,-0.006062305065421825,-0.06336476163366167,-0.029563000903709558,0.01465890366936684,-0.016055718967715404,0.0,0.032634519725901034,-0.067158669434918,0.028747667458895787,-0.07452004587485805,-0.02911947668240855,-0.011725861179049613,0.4278520421561627,-0.12595596640608608,-0.06786674282971228
2016-02-27,-0.0031065257953521996,-0.002291811381993192,-0.012273513516368517,-0.020875049945885404,-0.012021609068769035,-0.004505352361040105,-0.01767164235909835,-0.0074509159381574985,-0.06336476163365537,-0.029563000903708003,0.01465890366936684,-0.01605571896771707,0.0,0.032634519725901034,-0.06715866943491933,0.028747667458898674,-0.07452004587485928,-0.02911947668240855,-0.011725861179049613,0.42785204215616335,-0.12595596640608742,-0.06786674282971217
2016-02-28,-0.0031065257953519776,-0.002291811381993192,-0.012273513516368961,-0.02087504994588474,-0.012021609068770145,-0.004505352361040105,-0.01767164235909746,-0.0074509159381570544,-0.0633647616336648,-0.029563000903709558,0.01465890366936684,-0.016055718967715404,0.0,0.03263451972589948,-0.06715866943491777,0.028747667458895787,-0.07452004587485783,-0.029119476682410106,-0.01172586117904939,0.42785204215616357,-0.12595596640608608,-0.06786674282970895
2016-02-29,-0.0031065257953521996,-0.002291811381993192,-0.012273513516368517,-0.020875049945885404,-0.012021609068769257,-0.004505352361040105,-0.01767164235909835,-0.0074509159381574985,0.19009428490098185,0.04434450135556345,0.04397671100810041,-0.01605571896771696,-0.04265866798900192,-0.03263451972589948,-0.0805904033219027,-0.028747667458895787,0.029808018349943954,0.08735843004722721,0.01172586117904939,-0.320889031617122,0.03148899160152219,0.1018001142445667
2016-03-01,0.0912023796867758,0.12000856593655573,0.10677964123348826,0.1825701050995483,0.14600024856756733,0.1050115819737214,0.15467061531233872,0.11782887521462238,0.19009428490097552,0.04434450135556367,0.0439767110081008,-0.016055718967714627,-0.04265866798899973,-0.032634519725901034,-0.08059040332190115,-0.028747667458898674,0.029808018349942622,0.08735843004722943,0.011725861179049613,-0.32088903161712334,0.031488991601520855,0.1018001142445667
2016-03-02,0.004023792086632616,0.006875629402399053,0.004786559809762281,0.03206447127735412,0.015326237947627552,0.013516524957432274,0.00655876477672801,0.00947208503933461,0.190094284900985,0.04434450135556367,0.043976711008100466,-0.01605571896771618,-0.04265866798900189,-0.032634519725901034,-0.0805904033219027,-0.028747667458895787,0.029808018349943954,0.0873584300472281,0.011725861179049613,-0.320889031617122,0.03148899160152041,0.10180011424456326
2016-03-03,-0.009354215086772477,0.02343900371055674,-0.01362341590046623,0.027512481962476354,0.004436015378380231,0.009877450548501976,0.0038253486178088103,-0.0007577590467711115,0.1900942849009818,0.044344501355561894,0.0439767110081008,-0.016055718967715404,-0.042658667988999754,-0.03263451972589926,-0.08059040332190248,-0.028747667458895787,0.029808018349942733,0.08735843004722854,0.011725861179049835,-0.32088903161712223,0.03148899160152263,0.10180011424457014
2016-03-04,-0.008081585657278456,0.047190612949509436,-0.04381655371505766,0.026086966382704135,0.010646545590489165,0.004158570852816457,0.01421070406364322,0.013639585278144795,0.19009428490097868,0.04434450135556367,0.04397671100810041,-0.016055718967715404,-0.042658667989001864,-0.032634519725901034,-0.08059040332190248,-0.028747667458895787,0.029808018349943843,0.08735843004722876,0.011725861179049613,-0.32088903161712223,0.03148899160152219,0.10180011424456326
2016-03-05,-0.014145822148977638,-0.011875799195687042,-0.03264749685948676,0.00233559385267057,-0.0032419952990587753,-0.012823187213801601,-0.008744718598960866,-0.007198420080273937,0.1900942849009819,0.04434450135556345,0.043976711008100466,-0.01605571896771696,-0.042658667988999754,-0.032634519725901034,-0.08059040332190137,-0.028747667458898674,0.029808018349942733,0.08735843004722721,0.011725861179049613,-0.320889031617123,0.03148899160152174,0.10180011424456659
2016-03-06,-0.01414582214897786,-0.011875799195686376,-0.032647496859486314,0.00233559385267057,-0.003241995299057887,-0.012823187213800935,-0.008744718598959977,-0.007198420080273493,0.1900942849009818,0.04434450135556367,0.0439767110081008,-0.016055718967715404,-0.04265866798900188,-0.03263451972589948,-0.08059040332190248,-0.028747667458895787,0.029808018349944065,0.08735843004722876,0.011725861179049613,-0.32088903161712223,0.0314889916015213,0.10180011424456681
2016-03-07,-0.014145822148977638,-0.01187579919568682,-0.03264749685948676,0.00233559385267057,-0.0032419952990587753,-0.012823187213801823,-0.008744718598960644,-0.007198420080273937,-0.12672952326732012,-0.04434450135556367,0.04397671100810044,0.0,0.08531733597800163,0.0,0.12088560498285372,0.0,0.029808018349944065,0.0,-0.011725861179049613,-0.053481505269520224,0.03148899160152219,-0.10180011424456681
2016-03-08,-0.0087350077233177,-0.026252030410541582,0.00736399764820006,-0.08906825067243784,-0.06590829366896145,-0.05562500504966428,-0.04536253613536312,-0.028037201076184015,-0.12672952326732023,-0.04434450135556345,0.04397671100810044,0.0,0.08531733597800162,0.0,0.12088560498285261,0.0,0.02980801834994251,0.0,-0.011725861179049613,-0.05348150526952067,0.031488991601520855,-0.10180011424456659
2016-03-09,-0.002716951393563871,0.0028130266999844,0.0581765277086681,0.0395858891877503,0.028346203699076256,0.017675459712491737,0.034431863714171174,0.03826584292417956,-0.12672952326732334,-0.04434450135556367,0.0439767110081008,0.0,0.08531733597800162,0.0,0.12088560498285394,0.0,0.029808018349944065,0.0,-0.011725861179049613,-0.053481505269520224,0.031488991601520855,-0.10180011424456326
2016-03-10,-0.001856989312671864,0.001561953731668897,-0.006995976345411492,0.001226909215128913,-0.013551724222901962,-0.030152004047494296,-0.0021864054772480213,-0.005682708077357379,-0.126729523267317,-0.044344501355561894,0.043976711008100806,0.0,0.08531733597800378,0.0,0.12088560498285239,0.0,0.02980801834994251,0.0,-0.011725861179049835,-0.05348150526952067,0.03148899160152219,-0.10180011424457014
2016-03-11,0.0367285908007744,0.03406518351349863,0.07695507702979376,0.1291291507374963,0.09571818725822756,0.07122060748936532,0.10111127456971647,0.0697128239742757,-0.12672952326732329,-0.04434450135556367,0.043976711008100806,0.0,0.08531733597800162,0.0,0.12088560498285394,0.0,0.029808018349944065,0.0,-0.011725861179049613,-0.053481505269520224,0.03148899160152219,-0.10180011424456326
